n_hor,n_ver,n_tot,eta,S
10,306,316,0.6171875,-0.93670886
12,310,322,0.62890625,-0.92546584
23,307,330,0.64453125,-0.86060606
32,286,318,0.62109375,-0.79874214
26,293,319,0.62304688,-0.8369906
53,265,318,0.62109375,-0.66666667
7,313,320,0.625,-0.95625
80,237,317,0.61914062,-0.49526814
110,208,318,0.62109375,-0.3081761
93,208,301,0.58789062,-0.3820598
149,160,309,0.60351562,-0.035598706
248,67,315,0.61523438,0.57460317
227,81,308,0.6015625,0.47402597
138,170,308,0.6015625,-0.1038961
139,168,307,0.59960938,-0.094462541
217,102,319,0.62304688,0.36050157
208,106,314,0.61328125,0.32484076
237,80,317,0.61914062,0.49526814
202,110,312,0.609375,0.29487179
239,78,317,0.61914062,0.50788644
248,62,310,0.60546875,0.6
281,25,306,0.59765625,0.83660131
309,24,333,0.65039062,0.85585586
299,25,324,0.6328125,0.84567901
312,13,325,0.63476562,0.92
315,11,326,0.63671875,0.93251534
292,26,318,0.62109375,0.83647799
293,30,323,0.63085938,0.81424149
309,23,332,0.6484375,0.86144578
279,40,319,0.62304688,0.7492163
244,66,310,0.60546875,0.57419355
207,102,309,0.60351562,0.33980583
200,114,314,0.61328125,0.27388535
237,78,315,0.61523438,0.5047619
239,75,314,0.61328125,0.52229299
244,68,312,0.609375,0.56410256
310,9,319,0.62304688,0.94357367
294,19,313,0.61132812,0.87859425
302,20,322,0.62890625,0.8757764
293,34,327,0.63867188,0.79204893
291,33,324,0.6328125,0.7962963
265,39,304,0.59375,0.74342105
200,115,315,0.61523438,0.26984127
147,161,308,0.6015625,-0.045454545
159,151,310,0.60546875,0.025806452
136,164,300,0.5859375,-0.093333333
169,123,292,0.5703125,0.15753425
165,148,313,0.61132812,0.054313099
160,156,316,0.6171875,0.012658228
145,162,307,0.59960938,-0.055374593
163,143,306,0.59765625,0.065359477
218,86,304,0.59375,0.43421053
273,45,318,0.62109375,0.71698113
296,34,330,0.64453125,0.79393939
293,24,317,0.61914062,0.84858044
298,13,311,0.60742188,0.91639871
258,46,304,0.59375,0.69736842
168,136,304,0.59375,0.10526316
206,115,321,0.62695312,0.2834891
215,96,311,0.60742188,0.38263666
199,115,314,0.61328125,0.26751592
222,86,308,0.6015625,0.44155844
228,97,325,0.63476562,0.40307692
258,66,324,0.6328125,0.59259259
239,49,288,0.5625,0.65972222
192,120,312,0.609375,0.23076923
177,134,311,0.60742188,0.13826367
166,132,298,0.58203125,0.11409396
208,107,315,0.61523438,0.32063492
222,81,303,0.59179688,0.46534653
310,6,316,0.6171875,0.96202532
317,5,322,0.62890625,0.9689441
256,46,302,0.58984375,0.69536424
301,22,323,0.63085938,0.86377709
281,31,312,0.609375,0.80128205
267,52,319,0.62304688,0.67398119
311,14,325,0.63476562,0.91384615
297,22,319,0.62304688,0.86206897
326,2,328,0.640625,0.98780488
279,41,320,0.625,0.74375
261,43,304,0.59375,0.71710526
260,49,309,0.60351562,0.6828479
277,36,313,0.61132812,0.76996805
300,34,334,0.65234375,0.79640719
254,57,311,0.60742188,0.63344051
151,145,296,0.578125,0.02027027
195,110,305,0.59570312,0.27868852
185,134,319,0.62304688,0.15987461
192,127,319,0.62304688,0.20376176
213,91,304,0.59375,0.40131579
230,79,309,0.60351562,0.48867314
236,79,315,0.61523438,0.4984127
270,49,319,0.62304688,0.69278997
267,47,314,0.61328125,0.70063694
301,15,316,0.6171875,0.90506329
289,30,319,0.62304688,0.81191223
291,28,319,0.62304688,0.82445141
309,18,327,0.63867188,0.88990826
299,21,320,0.625,0.86875
273,42,315,0.61523438,0.73333333
277,33,310,0.60546875,0.78709677
295,34,329,0.64257812,0.79331307
242,65,307,0.59960938,0.57654723
269,52,321,0.62695312,0.67601246
272,53,325,0.63476562,0.67384615
289,26,315,0.61523438,0.83492063
313,15,328,0.640625,0.90853659
313,10,323,0.63085938,0.9380805
297,29,326,0.63671875,0.82208589
267,42,309,0.60351562,0.72815534
312,20,332,0.6484375,0.87951807
307,15,322,0.62890625,0.9068323
298,13,311,0.60742188,0.91639871
251,49,300,0.5859375,0.67333333
286,36,322,0.62890625,0.77639752
317,14,331,0.64648438,0.91540785
297,31,328,0.640625,0.81097561
233,71,304,0.59375,0.53289474
265,60,325,0.63476562,0.63076923
324,2,326,0.63671875,0.98773006
295,25,320,0.625,0.84375
260,41,301,0.58789062,0.72757475
318,4,322,0.62890625,0.97515528
301,6,307,0.59960938,0.96091205
253,60,313,0.61132812,0.61661342
325,1,326,0.63671875,0.99386503
321,8,329,0.64257812,0.95136778
292,31,323,0.63085938,0.80804954
270,35,305,0.59570312,0.7704918
247,55,302,0.58984375,0.63576159
268,52,320,0.625,0.675
281,38,319,0.62304688,0.76175549
217,99,316,0.6171875,0.37341772
213,86,299,0.58398438,0.42474916
236,77,313,0.61132812,0.50798722
228,86,314,0.61328125,0.4522293
241,89,330,0.64453125,0.46060606
244,67,311,0.60742188,0.56913183
199,94,293,0.57226562,0.35836177
172,136,308,0.6015625,0.11688312
125,185,310,0.60546875,-0.19354839
152,159,311,0.60742188,-0.022508039
193,121,314,0.61328125,0.22929936
177,134,311,0.60742188,0.13826367
127,185,312,0.609375,-0.18589744
204,116,320,0.625,0.275
189,122,311,0.60742188,0.21543408
181,133,314,0.61328125,0.15286624
190,119,309,0.60351562,0.22977346
224,82,306,0.59765625,0.46405229
268,46,314,0.61328125,0.70700637
245,60,305,0.59570312,0.60655738
277,37,314,0.61328125,0.76433121
222,84,306,0.59765625,0.45098039
247,54,301,0.58789062,0.64119601
216,101,317,0.61914062,0.36277603
179,139,318,0.62109375,0.12578616
232,82,314,0.61328125,0.47770701
280,30,310,0.60546875,0.80645161
202,110,312,0.609375,0.29487179
215,88,303,0.59179688,0.41914191
236,71,307,0.59960938,0.53745928
290,20,310,0.60546875,0.87096774
296,18,314,0.61328125,0.88535032
273,38,311,0.60742188,0.75562701
271,47,318,0.62109375,0.70440252
270,44,314,0.61328125,0.71974522
276,41,317,0.61914062,0.74132492
313,11,324,0.6328125,0.93209877
317,15,332,0.6484375,0.90963855
237,76,313,0.61132812,0.514377
265,49,314,0.61328125,0.68789809
282,27,309,0.60351562,0.82524272
242,65,307,0.59960938,0.57654723
287,22,309,0.60351562,0.85760518
280,36,316,0.6171875,0.7721519
303,24,327,0.63867188,0.85321101
321,7,328,0.640625,0.95731707
275,22,297,0.58007812,0.85185185
322,8,330,0.64453125,0.95151515
308,14,322,0.62890625,0.91304348
270,59,329,0.64257812,0.64133739
229,80,309,0.60351562,0.48220065
222,93,315,0.61523438,0.40952381
124,187,311,0.60742188,-0.20257235
128,183,311,0.60742188,-0.17684887
221,95,316,0.6171875,0.39873418
241,72,313,0.61132812,0.5399361
266,37,303,0.59179688,0.75577558
301,19,320,0.625,0.88125
265,47,312,0.609375,0.69871795
290,25,315,0.61523438,0.84126984
310,9,319,0.62304688,0.94357367
270,47,317,0.61914062,0.70347003
214,95,309,0.60351562,0.38511327
223,98,321,0.62695312,0.3894081
229,76,305,0.59570312,0.50163934
196,112,308,0.6015625,0.27272727
168,140,308,0.6015625,0.090909091
226,87,313,0.61132812,0.44408946
206,99,305,0.59570312,0.35081967
193,120,313,0.61132812,0.23322684
149,165,314,0.61328125,-0.050955414
185,130,315,0.61523438,0.17460317
200,109,309,0.60351562,0.29449838
141,168,309,0.60351562,-0.087378641
185,123,308,0.6015625,0.2012987
141,166,307,0.59960938,-0.081433225
216,90,306,0.59765625,0.41176471
209,95,304,0.59375,0.375
207,102,309,0.60351562,0.33980583
143,161,304,0.59375,-0.059210526
219,90,309,0.60351562,0.41747573
229,78,307,0.59960938,0.49185668
264,52,316,0.6171875,0.67088608
250,48,298,0.58203125,0.67785235
295,22,317,0.61914062,0.86119874
276,43,319,0.62304688,0.73040752
260,45,305,0.59570312,0.70491803
243,81,324,0.6328125,0.5
276,42,318,0.62109375,0.73584906
279,36,315,0.61523438,0.77142857
262,53,315,0.61523438,0.66349206
286,33,319,0.62304688,0.79310345
317,13,330,0.64453125,0.92121212
261,53,314,0.61328125,0.66242038
245,75,320,0.625,0.53125
265,61,326,0.63671875,0.62576687
266,45,311,0.60742188,0.71061093
304,18,322,0.62890625,0.88819876
254,62,316,0.6171875,0.60759494
219,93,312,0.609375,0.40384615
256,51,307,0.59960938,0.66775244
294,36,330,0.64453125,0.78181818
275,46,321,0.62695312,0.71339564
265,53,318,0.62109375,0.66666667
195,115,310,0.60546875,0.25806452
235,60,295,0.57617188,0.59322034
212,87,299,0.58398438,0.4180602
268,40,308,0.6015625,0.74025974
236,69,305,0.59570312,0.54754098
241,76,317,0.61914062,0.52050473
234,95,329,0.64257812,0.4224924
210,91,301,0.58789062,0.39534884
249,71,320,0.625,0.55625
236,86,322,0.62890625,0.46583851
187,119,306,0.59765625,0.22222222
161,145,306,0.59765625,0.052287582
180,147,327,0.63867188,0.10091743
133,173,306,0.59765625,-0.13071895
135,193,328,0.640625,-0.17682927
131,184,315,0.61523438,-0.16825397
142,156,298,0.58203125,-0.046979866
71,242,313,0.61132812,-0.54632588
35,271,306,0.59765625,-0.77124183
10,315,325,0.63476562,-0.93846154
24,293,317,0.61914062,-0.84858044
24,297,321,0.62695312,-0.85046729
28,291,319,0.62304688,-0.82445141
92,217,309,0.60351562,-0.40453074
65,249,314,0.61328125,-0.58598726
23,288,311,0.60742188,-0.85209003
27,292,319,0.62304688,-0.830721
18,312,330,0.64453125,-0.89090909
9,313,322,0.62890625,-0.94409938
31,293,324,0.6328125,-0.80864198
41,279,320,0.625,-0.74375
10,318,328,0.640625,-0.93902439
47,261,308,0.6015625,-0.69480519
52,265,317,0.61914062,-0.67192429
45,273,318,0.62109375,-0.71698113
35,278,313,0.61132812,-0.77635783
6,303,309,0.60351562,-0.96116505
12,299,311,0.60742188,-0.92282958
8,319,327,0.63867188,-0.95107034
11,310,321,0.62695312,-0.93146417
30,277,307,0.59960938,-0.80456026
30,287,317,0.61914062,-0.81072555
34,284,318,0.62109375,-0.78616352
45,268,313,0.61132812,-0.71246006
24,292,316,0.6171875,-0.84810127
10,299,309,0.60351562,-0.93527508
3,306,309,0.60351562,-0.98058252
31,289,320,0.625,-0.80625
17,311,328,0.640625,-0.89634146
46,280,326,0.63671875,-0.71779141
25,299,324,0.6328125,-0.84567901
11,297,308,0.6015625,-0.92857143
22,296,318,0.62109375,-0.86163522
17,309,326,0.63671875,-0.89570552
36,279,315,0.61523438,-0.77142857
12,296,308,0.6015625,-0.92207792
54,266,320,0.625,-0.6625
70,250,320,0.625,-0.5625
70,261,331,0.64648438,-0.57703927
139,179,318,0.62109375,-0.12578616
161,149,310,0.60546875,0.038709677
127,173,300,0.5859375,-0.15333333
115,199,314,0.61328125,-0.26751592
135,170,305,0.59570312,-0.1147541
164,158,322,0.62890625,0.01863354
121,183,304,0.59375,-0.20394737
82,226,308,0.6015625,-0.46753247
129,194,323,0.63085938,-0.20123839
148,174,322,0.62890625,-0.080745342
173,127,300,0.5859375,0.15333333
178,132,310,0.60546875,0.1483871
139,166,305,0.59570312,-0.08852459
159,141,300,0.5859375,0.06
223,87,310,0.60546875,0.43870968
262,57,319,0.62304688,0.64263323
238,85,323,0.63085938,0.47368421
246,61,307,0.59960938,0.60260586
176,137,313,0.61132812,0.12460064
185,124,309,0.60351562,0.197411
138,178,316,0.6171875,-0.12658228
130,182,312,0.609375,-0.16666667
78,221,299,0.58398438,-0.47826087
11,302,313,0.61132812,-0.92971246
1,322,323,0.63085938,-0.99380805
18,285,303,0.59179688,-0.88118812
25,285,310,0.60546875,-0.83870968
75,242,317,0.61914062,-0.52681388
73,237,310,0.60546875,-0.52903226
116,196,312,0.609375,-0.25641026
103,214,317,0.61914062,-0.35015773
144,150,294,0.57421875,-0.020408163
125,187,312,0.609375,-0.19871795
99,214,313,0.61132812,-0.36741214
73,228,301,0.58789062,-0.51495017
42,274,316,0.6171875,-0.73417722
43,270,313,0.61132812,-0.72523962
33,280,313,0.61132812,-0.78913738
21,293,314,0.61328125,-0.86624204
20,296,316,0.6171875,-0.87341772
50,258,308,0.6015625,-0.67532468
22,285,307,0.59960938,-0.85667752
6,305,311,0.60742188,-0.96141479
55,261,316,0.6171875,-0.65189873
11,321,332,0.6484375,-0.93373494
14,292,306,0.59765625,-0.90849673
3,323,326,0.63671875,-0.98159509
36,282,318,0.62109375,-0.77358491
32,293,325,0.63476562,-0.80307692
14,300,314,0.61328125,-0.91082803
28,284,312,0.609375,-0.82051282
27,287,314,0.61328125,-0.82802548
21,295,316,0.6171875,-0.86708861
53,265,318,0.62109375,-0.66666667
44,263,307,0.59960938,-0.71335505
71,232,303,0.59179688,-0.53135314
51,255,306,0.59765625,-0.66666667
41,274,315,0.61523438,-0.73968254
59,254,313,0.61132812,-0.62300319
82,240,322,0.62890625,-0.49068323
93,221,314,0.61328125,-0.40764331
40,273,313,0.61132812,-0.74440895
15,301,316,0.6171875,-0.90506329
52,259,311,0.60742188,-0.66559486
41,278,319,0.62304688,-0.74294671
97,220,317,0.61914062,-0.38801262
129,178,307,0.59960938,-0.15960912
87,242,329,0.64257812,-0.47112462
62,225,287,0.56054688,-0.56794425
122,192,314,0.61328125,-0.22292994
100,212,312,0.609375,-0.35897436
98,228,326,0.63671875,-0.39877301
82,230,312,0.609375,-0.47435897
55,258,313,0.61132812,-0.6485623
103,213,316,0.6171875,-0.34810127
70,238,308,0.6015625,-0.54545455
82,232,314,0.61328125,-0.47770701
86,224,310,0.60546875,-0.44516129
49,261,310,0.60546875,-0.68387097
32,283,315,0.61523438,-0.7968254
14,310,324,0.6328125,-0.91358025
18,314,332,0.6484375,-0.89156627
31,287,318,0.62109375,-0.80503145
12,311,323,0.63085938,-0.92569659
13,296,309,0.60351562,-0.91585761
17,307,324,0.6328125,-0.89506173
12,316,328,0.640625,-0.92682927
38,270,308,0.6015625,-0.75324675
40,277,317,0.61914062,-0.74763407
41,279,320,0.625,-0.74375
36,277,313,0.61132812,-0.76996805
49,270,319,0.62304688,-0.69278997
18,288,306,0.59765625,-0.88235294
36,278,314,0.61328125,-0.77070064
44,282,326,0.63671875,-0.73006135
117,200,317,0.61914062,-0.26182965
71,226,297,0.58007812,-0.52188552
47,266,313,0.61132812,-0.69968051
43,286,329,0.64257812,-0.73860182
48,269,317,0.61914062,-0.69716088
35,290,325,0.63476562,-0.78461538
64,234,298,0.58203125,-0.5704698
45,264,309,0.60351562,-0.70873786
63,246,309,0.60351562,-0.59223301
13,312,325,0.63476562,-0.92
17,301,318,0.62109375,-0.89308176
43,283,326,0.63671875,-0.73619632
94,208,302,0.58984375,-0.37748344
128,182,310,0.60546875,-0.17419355
139,178,317,0.61914062,-0.12302839
151,174,325,0.63476562,-0.070769231
91,224,315,0.61523438,-0.42222222
62,253,315,0.61523438,-0.60634921
70,245,315,0.61523438,-0.55555556
29,283,312,0.609375,-0.81410256
15,312,327,0.63867188,-0.90825688
46,271,317,0.61914062,-0.70977918
23,281,304,0.59375,-0.84868421
19,294,313,0.61132812,-0.87859425
14,301,315,0.61523438,-0.91111111
36,290,326,0.63671875,-0.7791411
15,308,323,0.63085938,-0.90712074
51,266,317,0.61914062,-0.67823344
18,305,323,0.63085938,-0.88854489
27,280,307,0.59960938,-0.82410423
15,312,327,0.63867188,-0.90825688
24,298,322,0.62890625,-0.85093168
15,311,326,0.63671875,-0.90797546
33,263,296,0.578125,-0.77702703
13,313,326,0.63671875,-0.9202454
52,265,317,0.61914062,-0.67192429
17,296,313,0.61132812,-0.8913738
45,262,307,0.59960938,-0.70684039
41,277,318,0.62109375,-0.74213836
28,290,318,0.62109375,-0.82389937
5,306,311,0.60742188,-0.96784566
16,312,328,0.640625,-0.90243902
31,291,322,0.62890625,-0.80745342
26,300,326,0.63671875,-0.8404908
21,295,316,0.6171875,-0.86708861
23,292,315,0.61523438,-0.85396825
28,276,304,0.59375,-0.81578947
23,292,315,0.61523438,-0.85396825
19,297,316,0.6171875,-0.87974684
37,284,321,0.62695312,-0.7694704
8,326,334,0.65234375,-0.95209581
7,311,318,0.62109375,-0.95597484
15,277,292,0.5703125,-0.89726027
29,290,319,0.62304688,-0.81818182
5,324,329,0.64257812,-0.96960486
28,287,315,0.61523438,-0.82222222
73,236,309,0.60351562,-0.52750809
46,262,308,0.6015625,-0.7012987
18,298,316,0.6171875,-0.88607595
34,275,309,0.60351562,-0.77993528
36,266,302,0.58984375,-0.7615894
72,239,311,0.60742188,-0.53697749
19,313,332,0.6484375,-0.88554217
44,279,323,0.63085938,-0.72755418
43,261,304,0.59375,-0.71710526
66,240,306,0.59765625,-0.56862745
64,241,305,0.59570312,-0.58032787
26,299,325,0.63476562,-0.84
21,303,324,0.6328125,-0.87037037
19,311,330,0.64453125,-0.88484848
30,283,313,0.61132812,-0.80830671
18,320,338,0.66015625,-0.89349112
18,284,302,0.58984375,-0.8807947
5,309,314,0.61328125,-0.96815287
12,304,316,0.6171875,-0.92405063
5,306,311,0.60742188,-0.96784566
49,280,329,0.64257812,-0.70212766
42,258,300,0.5859375,-0.72
33,273,306,0.59765625,-0.78431373
55,249,304,0.59375,-0.63815789
77,235,312,0.609375,-0.50641026
126,192,318,0.62109375,-0.20754717
110,219,329,0.64257812,-0.33130699
92,210,302,0.58984375,-0.39072848
113,200,313,0.61132812,-0.27795527
129,179,308,0.6015625,-0.16233766
147,162,309,0.60351562,-0.048543689
102,198,300,0.5859375,-0.32
122,194,316,0.6171875,-0.2278481
131,174,305,0.59570312,-0.14098361
164,151,315,0.61523438,0.041269841
94,209,303,0.59179688,-0.37953795
107,206,313,0.61132812,-0.31629393
127,178,305,0.59570312,-0.16721311
179,137,316,0.6171875,0.13291139
215,104,319,0.62304688,0.34796238
216,85,301,0.58789062,0.43521595
169,139,308,0.6015625,0.097402597
112,194,306,0.59765625,-0.26797386
136,174,310,0.60546875,-0.12258065
100,215,315,0.61523438,-0.36507937
109,209,318,0.62109375,-0.31446541
80,232,312,0.609375,-0.48717949
122,189,311,0.60742188,-0.21543408
106,203,309,0.60351562,-0.31391586
75,244,319,0.62304688,-0.52978056
73,240,313,0.61132812,-0.53354633
87,225,312,0.609375,-0.44230769
111,208,319,0.62304688,-0.30407524
103,209,312,0.609375,-0.33974359
106,211,317,0.61914062,-0.33123028
67,252,319,0.62304688,-0.5799373
105,200,305,0.59570312,-0.31147541
91,206,297,0.58007812,-0.38720539
157,150,307,0.59960938,0.022801303
192,115,307,0.59960938,0.25081433
192,117,309,0.60351562,0.24271845
244,67,311,0.60742188,0.56913183
218,93,311,0.60742188,0.40192926
215,103,318,0.62109375,0.35220126
224,92,316,0.6171875,0.41772152
234,73,307,0.59960938,0.52442997
245,69,314,0.61328125,0.56050955
262,55,317,0.61914062,0.65299685
311,7,318,0.62109375,0.95597484
291,23,314,0.61328125,0.85350318
327,0,327,0.63867188,1
284,42,326,0.63671875,0.74233129
241,65,306,0.59765625,0.5751634
210,104,314,0.61328125,0.33757962
254,60,314,0.61328125,0.61783439
199,97,296,0.578125,0.34459459
186,116,302,0.58984375,0.23178808
219,103,322,0.62890625,0.36024845
217,92,309,0.60351562,0.40453074
208,100,308,0.6015625,0.35064935
224,83,307,0.59960938,0.45928339
283,39,322,0.62890625,0.75776398
300,12,312,0.609375,0.92307692
308,11,319,0.62304688,0.93103448
296,9,305,0.59570312,0.94098361
264,54,318,0.62109375,0.66037736
287,35,322,0.62890625,0.7826087
327,15,342,0.66796875,0.9122807
261,55,316,0.6171875,0.65189873
296,19,315,0.61523438,0.87936508
290,29,319,0.62304688,0.81818182
230,85,315,0.61523438,0.46031746
178,123,301,0.58789062,0.18272425
220,71,291,0.56835938,0.51202749
292,16,308,0.6015625,0.8961039
270,49,319,0.62304688,0.69278997
261,57,318,0.62109375,0.64150943
247,77,324,0.6328125,0.52469136
290,23,313,0.61132812,0.85303514
256,52,308,0.6015625,0.66233766
262,57,319,0.62304688,0.64263323
244,69,313,0.61132812,0.55910543
281,36,317,0.61914062,0.77287066
227,72,299,0.58398438,0.51839465
241,66,307,0.59960938,0.57003257
301,16,317,0.61914062,0.89905363
297,16,313,0.61132812,0.89776358
298,12,310,0.60546875,0.92258065
300,20,320,0.625,0.875
279,27,306,0.59765625,0.82352941
299,20,319,0.62304688,0.87460815
312,24,336,0.65625,0.85714286
270,36,306,0.59765625,0.76470588
292,26,318,0.62109375,0.83647799
284,27,311,0.60742188,0.82636656
301,14,315,0.61523438,0.91111111
292,17,309,0.60351562,0.88996764
278,39,317,0.61914062,0.75394322
233,72,305,0.59570312,0.52786885
252,66,318,0.62109375,0.58490566
257,60,317,0.61914062,0.6214511
265,49,314,0.61328125,0.68789809
240,74,314,0.61328125,0.52866242
196,126,322,0.62890625,0.2173913
215,94,309,0.60351562,0.39158576
218,107,325,0.63476562,0.34153846
212,103,315,0.61523438,0.34603175
194,115,309,0.60351562,0.25566343
231,77,308,0.6015625,0.5
203,124,327,0.63867188,0.24159021
218,101,319,0.62304688,0.36677116
257,68,325,0.63476562,0.58153846
287,30,317,0.61914062,0.81072555
276,38,314,0.61328125,0.75796178
208,91,299,0.58398438,0.39130435
221,89,310,0.60546875,0.42580645
222,93,315,0.61523438,0.40952381
227,90,317,0.61914062,0.43217666
254,57,311,0.60742188,0.63344051
238,74,312,0.609375,0.52564103
244,68,312,0.609375,0.56410256
314,18,332,0.6484375,0.89156627
319,13,332,0.6484375,0.92168675
309,2,311,0.60742188,0.98713826
315,8,323,0.63085938,0.9504644
268,57,325,0.63476562,0.64923077
294,28,322,0.62890625,0.82608696
307,13,320,0.625,0.91875
305,13,318,0.62109375,0.91823899
308,12,320,0.625,0.925
311,13,324,0.6328125,0.91975309
258,48,306,0.59765625,0.68627451
220,81,301,0.58789062,0.46179402
222,94,316,0.6171875,0.40506329
200,109,309,0.60351562,0.29449838
233,71,304,0.59375,0.53289474
271,33,304,0.59375,0.78289474
279,33,312,0.609375,0.78846154
288,31,319,0.62304688,0.80564263
301,11,312,0.609375,0.92948718
318,1,319,0.62304688,0.99373041
316,8,324,0.6328125,0.95061728
305,7,312,0.609375,0.95512821
303,24,327,0.63867188,0.85321101
269,49,318,0.62109375,0.6918239
264,50,314,0.61328125,0.68152866
264,49,313,0.61132812,0.68690096
265,63,328,0.640625,0.61585366
268,48,316,0.6171875,0.69620253
294,36,330,0.64453125,0.78181818
266,47,313,0.61132812,0.69968051
276,41,317,0.61914062,0.74132492
316,15,331,0.64648438,0.90936556
284,19,303,0.59179688,0.87458746
307,12,319,0.62304688,0.92476489
269,50,319,0.62304688,0.68652038
270,36,306,0.59765625,0.76470588
236,75,311,0.60742188,0.51768489
201,110,311,0.60742188,0.2926045
138,162,300,0.5859375,-0.08
156,153,309,0.60351562,0.0097087379
136,169,305,0.59570312,-0.10819672
206,102,308,0.6015625,0.33766234
263,45,308,0.6015625,0.70779221
305,12,317,0.61914062,0.92429022
303,26,329,0.64257812,0.84194529
299,25,324,0.6328125,0.84567901
289,20,309,0.60351562,0.87055016
325,3,328,0.640625,0.98170732
283,24,307,0.59960938,0.84364821
318,15,333,0.65039062,0.90990991
267,38,305,0.59570312,0.75081967
262,42,304,0.59375,0.72368421
267,47,314,0.61328125,0.70063694
292,20,312,0.609375,0.87179487
314,6,320,0.625,0.9625
263,53,316,0.6171875,0.66455696
283,26,309,0.60351562,0.83171521
292,31,323,0.63085938,0.80804954
241,67,308,0.6015625,0.56493506
274,48,322,0.62890625,0.70186335
253,65,318,0.62109375,0.59119497
260,57,317,0.61914062,0.64037855
265,48,313,0.61132812,0.69329073
216,87,303,0.59179688,0.42574257
205,111,316,0.6171875,0.29746835
188,121,309,0.60351562,0.21682848
292,21,313,0.61132812,0.8658147
278,46,324,0.6328125,0.71604938
283,20,303,0.59179688,0.8679868
253,49,302,0.58984375,0.67549669
228,90,318,0.62109375,0.43396226
204,97,301,0.58789062,0.35548173
159,152,311,0.60742188,0.022508039
72,243,315,0.61523438,-0.54285714
65,261,326,0.63671875,-0.60122699
65,241,306,0.59765625,-0.5751634
18,305,323,0.63085938,-0.88854489
14,296,310,0.60546875,-0.90967742
32,274,306,0.59765625,-0.79084967
55,269,324,0.6328125,-0.66049383
38,265,303,0.59179688,-0.74917492
33,293,326,0.63671875,-0.79754601
63,256,319,0.62304688,-0.60501567
44,277,321,0.62695312,-0.7258567
37,274,311,0.60742188,-0.76205788
58,249,307,0.59960938,-0.62214984
44,270,314,0.61328125,-0.71974522
73,238,311,0.60742188,-0.53054662
56,253,309,0.60351562,-0.63754045
47,249,296,0.578125,-0.68243243
12,299,311,0.60742188,-0.92282958
40,274,314,0.61328125,-0.74522293
90,220,310,0.60546875,-0.41935484
88,219,307,0.59960938,-0.4267101
52,263,315,0.61523438,-0.66984127
41,279,320,0.625,-0.74375
54,253,307,0.59960938,-0.64820847
59,260,319,0.62304688,-0.63009404
29,287,316,0.6171875,-0.8164557
26,287,313,0.61132812,-0.83386581
12,305,317,0.61914062,-0.92429022
106,221,327,0.63867188,-0.35168196
73,234,307,0.59960938,-0.52442997
34,268,302,0.58984375,-0.77483444
78,233,311,0.60742188,-0.49839228
43,268,311,0.60742188,-0.72347267
43,284,327,0.63867188,-0.73700306
22,294,316,0.6171875,-0.86075949
18,304,322,0.62890625,-0.88819876
12,297,309,0.60351562,-0.9223301
25,296,321,0.62695312,-0.84423676
20,299,319,0.62304688,-0.87460815
38,270,308,0.6015625,-0.75324675
39,277,316,0.6171875,-0.75316456
42,278,320,0.625,-0.7375
66,232,298,0.58203125,-0.55704698
120,180,300,0.5859375,-0.2
141,160,301,0.58789062,-0.063122924
142,173,315,0.61523438,-0.098412698
195,116,311,0.60742188,0.25401929
189,125,314,0.61328125,0.20382166
189,116,305,0.59570312,0.23934426
157,157,314,0.61328125,0
123,193,316,0.6171875,-0.22151899
160,145,305,0.59570312,0.049180328
137,170,307,0.59960938,-0.10749186
206,102,308,0.6015625,0.33766234
214,100,314,0.61328125,0.36305732
195,117,312,0.609375,0.25
205,103,308,0.6015625,0.33116883
169,125,294,0.57421875,0.14965986
218,96,314,0.61328125,0.38853503
199,114,313,0.61132812,0.2715655
147,161,308,0.6015625,-0.045454545
70,244,314,0.61328125,-0.55414013
55,246,301,0.58789062,-0.6345515
90,229,319,0.62304688,-0.43573668
90,224,314,0.61328125,-0.42675159
96,215,311,0.60742188,-0.38263666
76,242,318,0.62109375,-0.52201258
44,264,308,0.6015625,-0.71428571
10,308,318,0.62109375,-0.93710692
27,298,325,0.63476562,-0.83384615
40,277,317,0.61914062,-0.74763407
14,308,322,0.62890625,-0.91304348
37,279,316,0.6171875,-0.76582278
55,273,328,0.640625,-0.66463415
60,258,318,0.62109375,-0.62264151
41,263,304,0.59375,-0.73026316
76,231,307,0.59960938,-0.50488599
28,284,312,0.609375,-0.82051282
4,312,316,0.6171875,-0.97468354
13,314,327,0.63867188,-0.9204893
27,286,313,0.61132812,-0.82747604
54,261,315,0.61523438,-0.65714286
25,288,313,0.61132812,-0.84025559
12,312,324,0.6328125,-0.92592593
66,269,335,0.65429688,-0.60597015
53,259,312,0.609375,-0.66025641
18,307,325,0.63476562,-0.88923077
8,308,316,0.6171875,-0.94936709
14,295,309,0.60351562,-0.90938511
7,309,316,0.6171875,-0.9556962
28,299,327,0.63867188,-0.82874618
41,277,318,0.62109375,-0.74213836
26,280,306,0.59765625,-0.83006536
24,294,318,0.62109375,-0.8490566
48,257,305,0.59570312,-0.6852459
36,289,325,0.63476562,-0.77846154
18,292,310,0.60546875,-0.88387097
39,296,335,0.65429688,-0.76716418
56,265,321,0.62695312,-0.65109034
112,203,315,0.61523438,-0.28888889
123,171,294,0.57421875,-0.16326531
185,127,312,0.609375,0.18589744
167,131,298,0.58203125,0.12080537
181,108,289,0.56445312,0.25259516
238,80,318,0.62109375,0.49685535
260,46,306,0.59765625,0.69934641
